,CAD,HKD,ISK,PHP,DKK,HUF,CZK,GBP,RON,SEK,IDR,INR,BRL,RUB,HRK,JPY,THB,CHF,EUR,MYR,BGN,TRY,CNY,NOK,NZD,ZAR,USD,MXN,SGD,AUD,ILS,KRW,PLN
2019-04-13,1.3322144687,7.8427700733,119.424079145,51.7206960516,6.5933221447,284.3388393251,22.6331596149,0.7622118187,4.2043989047,9.2560727851,14092.5006624856,69.1559932868,3.8763360127,64.1403586256,6.5674410388,111.9689073403,31.7595618762,1.0004416571,0.8833141949,4.1144775197,1.7275859023,5.7724582634,6.7077996643,8.481582899,1.4793746136,13.923769985,1.0,18.758060242,1.3530606837,1.3930748167,3.5676177016,1133.2921120042,3.7802314283
2019-04-14,1.3322144687,7.8427700733,119.424079145,51.7206960516,6.5933221447,284.3388393251,22.6331596149,0.7622118187,4.2043989047,9.2560727851,14092.5006624856,69.1559932868,3.8763360127,64.1403586256,6.5674410388,111.9689073403,31.7595618762,1.0004416571,0.8833141949,4.1144775197,1.7275859023,5.7724582634,6.7077996643,8.481582899,1.4793746136,13.923769985,1.0,18.758060242,1.3530606837,1.3930748167,3.5676177016,1133.2921120042,3.7802314283
2019-04-15,1.3312118801,7.8392115266,119.8621055423,51.6892071069,6.5976310439,283.0814107664,22.6509325555,0.7628834085,4.2091399275,9.2467073279,14060.0017678777,69.4249977902,3.8880049501,64.2633253779,6.5729691505,111.9596923893,31.7652258464,1.0028286043,0.8839388314,4.1167683196,1.7288075665,5.8019093079,6.7061787324,8.4874038717,1.4787412711,13.9832051622,1.0,18.7834349863,1.3523380182,1.3931759922,3.5618315213,1132.6527004331,3.7781313533
2019-04-16,1.336576736,7.8429898275,119.9469261389,51.7620521893,6.6025652366,282.8659885007,22.7005749668,0.7641751437,4.2121185316,9.255904467,14084.9977885891,69.5661211853,3.8851835471,64.3240159222,6.5785050862,111.9770013268,31.8098186643,1.0058381247,0.8845643521,4.1340999558,1.7300309598,5.8131800088,6.7090667846,8.4802299867,1.4783724016,14.0466165414,1.0,18.8899601946,1.3535603715,1.3946926139,3.5593100398,1135.0464396285,3.7809818664
2019-04-17,1.3335103088,7.8449694717,119.9893814707,51.6600300858,6.6057870985,282.8864702239,22.7033005929,0.7662419255,4.2142288293,9.2388284223,14085.0013273162,69.4248296611,3.8975311919,63.8781523759,6.5812759933,111.9458455004,31.7901070702,1.0087602867,0.8848774445,4.1345013716,1.7306433059,5.7487832935,6.6891425538,8.4751791877,1.4851783028,13.9697371914,1.0,18.8313423591,1.3526236616,1.3903194408,3.5749048757,1133.2182992656,3.781169808
2019-04-18,1.3391111111,7.8457777778,120.5333333333,51.6862222222,6.6367111111,284.5244444444,22.8284444444,0.7686222222,4.2327111111,9.312,14042.4977777778,69.3937777778,3.9294222222,63.9750222222,6.6088888889,111.8755555556,31.8151111111,1.0118222222,0.8888888889,4.1430222222,1.7384888889,5.8209777778,6.7062222222,8.5313777778,1.4950222222,14.0872888889,1.0,18.8713777778,1.3556444444,1.3972444444,3.5939555556,1136.8444444444,3.8032
2019-04-19,1.3391111111,7.8457777778,120.5333333333,51.6862222222,6.6367111111,284.5244444444,22.8284444444,0.7686222222,4.2327111111,9.312,14042.4977777778,69.3937777778,3.9294222222,63.9750222222,6.6088888889,111.8755555556,31.8151111111,1.0118222222,0.8888888889,4.1430222222,1.7384888889,5.8209777778,6.7062222222,8.5313777778,1.4950222222,14.0872888889,1.0,18.8713777778,1.3556444444,1.3972444444,3.5939555556,1136.8444444444,3.8032
2019-04-20,1.3391111111,7.8457777778,120.5333333333,51.6862222222,6.6367111111,284.5244444444,22.8284444444,0.7686222222,4.2327111111,9.312,14042.4977777778,69.3937777778,3.9294222222,63.9750222222,6.6088888889,111.8755555556,31.8151111111,1.0118222222,0.8888888889,4.1430222222,1.7384888889,5.8209777778,6.7062222222,8.5313777778,1.4950222222,14.0872888889,1.0,18.8713777778,1.3556444444,1.3972444444,3.5939555556,1136.8444444444,3.8032
2019-04-21,1.3391111111,7.8457777778,120.5333333333,51.6862222222,6.6367111111,284.5244444444,22.8284444444,0.7686222222,4.2327111111,9.312,14042.4977777778,69.3937777778,3.9294222222,63.9750222222,6.6088888889,111.8755555556,31.8151111111,1.0118222222,0.8888888889,4.1430222222,1.7384888889,5.8209777778,6.7062222222,8.5313777778,1.4950222222,14.0872888889,1.0,18.8713777778,1.3556444444,1.3972444444,3.5939555556,1136.8444444444,3.8032
2019-04-22,1.3391111111,7.8457777778,120.5333333333,51.6862222222,6.6367111111,284.5244444444,22.8284444444,0.7686222222,4.2327111111,9.312,14042.4977777778,69.3937777778,3.9294222222,63.9750222222,6.6088888889,111.8755555556,31.8151111111,1.0118222222,0.8888888889,4.1430222222,1.7384888889,5.8209777778,6.7062222222,8.5313777778,1.4950222222,14.0872888889,1.0,18.8713777778,1.3556444444,1.3972444444,3.5939555556,1136.8444444444,3.8032
2019-04-23,1.3389951089,7.8444642063,120.7647843486,52.0595820365,6.6393063584,285.3268119164,22.8928412628,0.7687861272,4.2339706536,9.3437083148,14075.0022232103,69.6420631392,3.9307247666,63.7405958204,6.6024899956,111.8897287683,31.9653179191,1.0200088928,0.8892841263,4.1290351267,1.7392618942,5.8150289017,6.7191640729,8.5233437083,1.5019119609,14.2006224989,1.0,18.8845709204,1.3569586483,1.4063139173,3.5997332148,1142.0720320142,3.8118274789
2019-04-24,1.3451690606,7.8428048889,121.1526451958,52.1821750379,6.6612543492,286.3770184673,22.9538763494,0.7721027746,4.2429297886,9.3683647069,14095.0040146311,69.8501204389,3.9239896512,64.2207154965,6.6212864662,111.8208582389,32.000178428,1.0184673031,0.8921402444,4.1299848336,1.7448478901,5.8778660005,6.7181728968,8.5707913284,1.5096797217,14.3570345258,1.0,18.9690427335,1.3591756624,1.4204656972,3.6137924882,1151.0661075921,3.8269247926
2019-04-25,1.3506248314,7.8434774791,122.269171986,52.2844556325,6.7124876382,289.8588510294,23.1385417603,0.7770835206,4.2781623663,9.5563247325,14233.0036860559,70.2858940933,3.9955947137,64.9195360964,6.6695136204,111.8852827475,32.1397105098,1.0220264317,0.8990380293,4.1399802212,1.7583385777,5.9565764632,6.7470106986,8.6881237076,1.5179358087,14.5309718601,1.0,19.1492403129,1.3655488627,1.4300098894,3.6329227726,1163.1484311786,3.8613683359
2019-04-26,1.3491421899,7.8448755951,122.1593460882,52.1638372406,6.7056498698,289.329021827,23.0890146412,0.7755322016,4.2753076439,9.4977095123,14196.0028743376,70.016617264,3.9642504267,64.7741848558,6.661726399,111.7847839756,31.9895805264,1.0214677086,0.8982304859,4.1389562562,1.7567591844,5.950058385,6.7359202371,8.6816671158,1.5035480104,14.4148926615,1.0,19.0613491422,1.3630647624,1.421359921,3.633971077,1160.9269738615,3.8514326776
2019-04-27,1.3491421899,7.8448755951,122.1593460882,52.1638372406,6.7056498698,289.329021827,23.0890146412,0.7755322016,4.2753076439,9.4977095123,14196.0028743376,70.016617264,3.9642504267,64.7741848558,6.661726399,111.7847839756,31.9895805264,1.0214677086,0.8982304859,4.1389562562,1.7567591844,5.950058385,6.7359202371,8.6816671158,1.5035480104,14.4148926615,1.0,19.0613491422,1.3630647624,1.421359921,3.633971077,1160.9269738615,3.8514326776
2019-04-28,1.3491421899,7.8448755951,122.1593460882,52.1638372406,6.7056498698,289.329021827,23.0890146412,0.7755322016,4.2753076439,9.4977095123,14196.0028743376,70.016617264,3.9642504267,64.7741848558,6.661726399,111.7847839756,31.9895805264,1.0214677086,0.8982304859,4.1389562562,1.7567591844,5.950058385,6.7359202371,8.6816671158,1.5035480104,14.4148926615,1.0,19.0613491422,1.3630647624,1.421359921,3.633971077,1160.9269738615,3.8514326776
2019-04-29,1.3478026906,7.8439461883,122.1524663677,52.1201793722,6.6952466368,289.3632286996,23.0331838565,0.7743497758,4.2616143498,9.5168609865,14200.0,69.832735426,3.9326457399,64.5562331839,6.6522869955,111.7847533632,31.9497757848,1.0205381166,0.8968609865,4.1335426009,1.7540807175,5.9378475336,6.7324663677,8.689058296,1.5004484305,14.3450224215,1.0,18.9477130045,1.3624215247,1.4192825112,3.6193721973,1160.5381165919,3.8514798206
2019-04-30,1.3438224282,7.845159565,121.4120164022,51.8140488501,6.6541272954,287.9033695846,22.8730611517,0.7688357996,4.2428240328,9.4802995186,14221.5011588518,69.5859333214,3.9267249064,64.3696737386,6.6081297914,111.3656623284,31.9147798181,1.0195221965,0.8914244963,4.1285434124,1.74344803,5.9647887324,6.7339097878,8.6181137458,1.4980388661,14.2827598502,1.0,18.9720984133,1.3605812088,1.4183455161,3.6056338028,1165.9921554644,3.8213585309
2019-05-01,1.3438224282,7.845159565,121.4120164022,51.8140488501,6.6541272954,287.9033695846,22.8730611517,0.7688357996,4.2428240328,9.4802995186,14221.5011588518,69.5859333214,3.9267249064,64.3696737386,6.6081297914,111.3656623284,31.9147798181,1.0195221965,0.8914244963,4.1285434124,1.74344803,5.9647887324,6.7339097878,8.6181137458,1.4980388661,14.2827598502,1.0,18.9720984133,1.3605812088,1.4183455161,3.6056338028,1165.9921554644,3.8213585309
2019-05-02,1.3435604709,7.8449875134,122.5472707813,51.7508027114,6.6584909026,288.9760970389,22.8754905458,0.7664109882,4.2439350696,9.5299678915,14250.0,69.3738851231,3.9328398145,65.334909026,6.6128255441,111.4966107742,32.0246164823,1.0184623618,0.8919015341,4.1369960756,1.7443810203,5.9643239386,6.7345701035,8.6915804495,1.508740635,14.4646806993,1.0,18.9499643239,1.3609525508,1.4243667499,3.5975740278,1163.1733856582,3.8173385658
2019-05-03,1.3463917526,7.845091887,122.4562976244,51.8691169879,6.6926938593,289.8969072165,23.0497534738,0.769027342,4.2629314209,9.5959659346,14254.9977588525,69.2595248767,3.9618108472,65.3252353205,6.6466158673,111.519497983,32.0251008516,1.0204392649,0.896458987,4.1404751233,1.7532944868,5.974361273,6.7345584939,8.7658449126,1.5110712685,14.5290900941,1.0,19.1283729269,1.3634244733,1.429224563,3.5967727476,1169.9506947557,3.841595697
2019-05-04,1.3463917526,7.845091887,122.4562976244,51.8691169879,6.6926938593,289.8969072165,23.0497534738,0.769027342,4.2629314209,9.5959659346,14254.9977588525,69.2595248767,3.9618108472,65.3252353205,6.6466158673,111.519497983,32.0251008516,1.0204392649,0.896458987,4.1404751233,1.7532944868,5.974361273,6.7345584939,8.7658449126,1.5110712685,14.5290900941,1.0,19.1283729269,1.3634244733,1.429224563,3.5967727476,1169.9506947557,3.841595697
2019-05-05,1.3463917526,7.845091887,122.4562976244,51.8691169879,6.6926938593,289.8969072165,23.0497534738,0.769027342,4.2629314209,9.5959659346,14254.9977588525,69.2595248767,3.9618108472,65.3252353205,6.6466158673,111.519497983,32.0251008516,1.0204392649,0.896458987,4.1404751233,1.7532944868,5.974361273,6.7345584939,8.7658449126,1.5110712685,14.5290900941,1.0,19.1283729269,1.3634244733,1.429224563,3.5967727476,1169.9506947557,3.841595697
2019-05-06,1.3478882043,7.8463255648,121.6180016073,51.9573176176,6.666845254,288.8025716582,22.9618715957,0.7631931422,4.2463612823,9.5774622734,14292.4993302973,69.4102151978,3.9707116707,65.1620680418,6.6188052505,110.8402535941,31.9046343424,1.0182159121,0.8929368694,4.1475131708,1.7464059291,6.0209840164,6.7658719529,8.7422984195,1.512277882,14.5145995178,1.0,19.0412536834,1.3631574248,1.4305741584,3.590141977,1170.8009643718,3.8246271989
2019-05-07,1.3468931605,7.8481001341,122.1278497988,51.951721055,6.6747429593,289.9418864551,23.0049173,0.7657130085,4.2539114886,9.5793473402,14280.0,69.4143942781,3.968082253,65.0788556102,6.6249441216,110.6213679034,31.8998658918,1.0205632544,0.8940545373,4.1485024586,1.7485918641,6.1467143496,6.7688869021,8.7264193116,1.5160482789,14.4138578453,1.0,19.0157353599,1.3627179258,1.4254805543,3.5884666965,1171.0594546267,3.8320965579
2019-05-08,1.345652562,7.8487770041,122.299589359,52.1665773969,6.6646134619,289.3947509373,22.9664345653,0.7685681128,4.2490626674,9.5959650062,14295.0008926977,69.7022853062,3.9540260668,65.1897875379,6.6142653098,110.0785574005,31.7996786288,1.0183003035,0.8926977325,4.1484556329,1.7459382253,6.1838957329,6.7800392787,8.7738796643,1.5169612569,14.3448491341,1.0,19.077575433,1.3619889305,1.427155865,3.5800749866,1172.5495447242,3.8307445099
2019-05-09,1.3484320557,7.8481193603,122.5766103815,52.2442598052,6.6701509872,288.8680425266,22.9768605378,0.7694094523,4.2539980345,9.6464754757,14350.3707674439,69.9932993835,3.9639060127,65.2704368802,6.6188689359,109.8097024926,31.7850442241,1.0176002859,0.8934155276,4.1525953721,1.7473420888,6.2293397659,6.8233717502,8.7615473957,1.5201465201,14.3332439918,1.0,19.1559010096,1.3638881444,1.4335745555,3.5712498883,1183.0429732869,3.835790226
2019-05-10,1.3474621549,7.8481745325,121.9946571683,52.2902938557,6.6480854853,288.0854853072,22.9136242208,0.768032057,4.2384683882,9.6267141585,14405.5031166518,69.9977738201,3.9541406946,65.3154942119,6.5975066785,109.750667854,31.5796972395,1.0131789849,0.8904719501,4.1657168299,1.7415850401,6.1297417631,6.8235084595,8.7438112199,1.5160284951,14.2263579697,1.0,19.1975957257,1.3628673197,1.4300089047,3.5622439893,1180.160284951,3.8254674978
2019-05-11,1.3474621549,7.8481745325,121.9946571683,52.2902938557,6.6480854853,288.0854853072,22.9136242208,0.768032057,4.2384683882,9.6267141585,14405.5031166518,69.9977738201,3.9541406946,65.3154942119,6.5975066785,109.750667854,31.5796972395,1.0131789849,0.8904719501,4.1657168299,1.7415850401,6.1297417631,6.8235084595,8.7438112199,1.5160284951,14.2263579697,1.0,19.1975957257,1.3628673197,1.4300089047,3.5622439893,1180.160284951,3.8254674978
2019-05-12,1.3474621549,7.8481745325,121.9946571683,52.2902938557,6.6480854853,288.0854853072,22.9136242208,0.768032057,4.2384683882,9.6267141585,14405.5031166518,69.9977738201,3.9541406946,65.3154942119,6.5975066785,109.750667854,31.5796972395,1.0131789849,0.8904719501,4.1657168299,1.7415850401,6.1297417631,6.8235084595,8.7438112199,1.5160284951,14.2263579697,1.0,19.1975957257,1.3628673197,1.4300089047,3.5622439893,1180.160284951,3.8254674978
2019-05-13,1.3443308137,7.8488216985,122.0097821254,52.4401956425,6.6401067141,287.8701645176,22.922187639,0.767896843,4.2335260116,9.6329924411,14416.0782570031,70.5575811472,3.9992885727,65.4383281458,6.5889728768,109.4353045798,31.6754112939,1.0065807025,0.8892841263,4.1645175634,1.7392618942,6.1076923077,6.8772787906,8.7281458426,1.5195197866,14.3057358826,1.0,19.2389506447,1.3685193419,1.4354824366,3.5695864829,1187.9502000889,3.8281903068
2019-05-14,1.346606093,7.848922145,122.7507571709,52.4657046143,6.653393907,288.8205950472,22.9387137003,0.772519152,4.2414929628,9.60181721,14430.0017815785,70.4057544985,3.9856582932,65.2150365224,6.601906289,109.5670764297,31.5000890789,1.0072153928,0.8907892393,4.1704970604,1.7422055942,6.0334936754,6.8815250312,8.7288437556,1.5193301265,14.2300017816,1.0,19.1678246927,1.3687867451,1.4396935685,3.5762515589,1187.6002137894,3.8358275432
2019-05-15,1.3480282572,7.8497719753,122.8650630421,52.3902351784,6.6793347045,290.7538227667,23.0349637843,0.7763569704,4.2578020209,9.629616382,14460.0017884289,70.355450237,3.9934722346,64.8121255477,6.6335509255,109.3087722436,31.585442189,1.0083161942,0.8942144326,4.1784852008,1.7489045873,6.0609854243,6.8787445229,8.763569704,1.5261557722,14.2734507735,1.0,19.2024501475,1.3696682464,1.4455870518,3.5709559152,1190.4766162926,3.8535276759
2019-05-16,1.3424082835,7.8491475498,122.288672677,52.4832634116,6.6658930644,289.4581808444,22.9367133803,0.780710524,4.2506471481,9.6036775864,14450.0044630902,70.0428456663,3.9975006695,64.5261090779,6.6272427028,109.6224225654,31.5951084531,1.0091939659,0.8926180487,4.1645095064,1.7457823797,6.0236543783,6.8791395162,8.7041863786,1.5230741766,14.1529054717,1.0,19.0271355887,1.3692760868,1.4472016424,3.5677943408,1189.1189859859,3.834865661
2019-05-17,1.3492660222,7.8494450412,122.8070175439,52.7282491944,6.6843000358,292.1410669531,23.0513784461,0.7840583602,4.2629788758,9.6365914787,14450.0,70.2049767275,4.0535266738,64.619226638,6.6499283924,109.5059076262,31.7749731472,1.0099355532,0.8950948801,4.1819727891,1.7506265664,6.056122449,6.914160401,8.7677228786,1.5312388113,14.3812209094,1.0,19.1851056212,1.3753132832,1.4535445757,3.5741138561,1194.3967060508,3.8516827784
2019-05-18,1.3492660222,7.8494450412,122.8070175439,52.7282491944,6.6843000358,292.1410669531,23.0513784461,0.7840583602,4.2629788758,9.6365914787,14450.0,70.2049767275,4.0535266738,64.619226638,6.6499283924,109.5059076262,31.7749731472,1.0099355532,0.8950948801,4.1819727891,1.7506265664,6.056122449,6.914160401,8.7677228786,1.5312388113,14.3812209094,1.0,19.1851056212,1.3753132832,1.4535445757,3.5741138561,1194.3967060508,3.8516827784
2019-05-19,1.3492660222,7.8494450412,122.8070175439,52.7282491944,6.6843000358,292.1410669531,23.0513784461,0.7840583602,4.2629788758,9.6365914787,14450.0,70.2049767275,4.0535266738,64.619226638,6.6499283924,109.5059076262,31.7749731472,1.0099355532,0.8950948801,4.1819727891,1.7506265664,6.056122449,6.914160401,8.7677228786,1.5312388113,14.3812209094,1.0,19.1851056212,1.3753132832,1.4535445757,3.5741138561,1194.3967060508,3.8516827784
2019-05-20,1.3432434853,7.8495567296,123.3993015134,52.7142473359,6.6876511149,291.7256201307,23.0733410943,0.7846332945,4.2622906779,9.6416226381,14477.299185099,69.6570251634,4.0893704666,64.5221635175,6.6506671443,109.8504522253,31.850094027,1.0085967583,0.8954956568,4.1830393123,1.7514104057,6.0280290141,6.9157338587,8.7738873466,1.5287006358,14.3630339393,1.0,19.1088027223,1.3760186263,1.4454195397,3.5713262291,1193.8031700546,3.8477657383
2019-05-21,1.3409192725,7.8495654511,123.4656392796,52.5517426754,6.6916046949,292.5544306066,23.0938087985,0.7849655049,4.2678075441,9.6535256697,14483.0033151151,69.6917838903,4.0935400054,64.478630947,6.6539736583,110.4470925544,31.9353104561,1.0101245408,0.895977063,4.1860048383,1.7523519398,6.0465012096,6.9062807992,8.7727802168,1.5358838814,14.4170773228,1.0,19.0700654063,1.3781919183,1.4535435893,3.5992294597,1193.3339306514,3.8580772332
2019-05-22,1.33846567,7.8499686689,123.9817384299,52.4662071435,6.6851669501,292.3104466923,23.0892489482,0.7902604959,4.2632709695,9.6320830722,14525.0022379375,69.6983260227,4.0428788828,64.2399964193,6.6475695999,110.3482230776,31.9452152896,1.0072509176,0.8951750067,4.1854802614,1.7507832781,6.0970369707,6.9025154418,8.7367290305,1.537284039,14.3679169278,1.0,19.0085936801,1.3784799928,1.4520633784,3.6113150121,1189.9561364247,3.8526541939
2019-05-23,1.3466199838,7.8484603645,124.2481371757,52.5163838765,6.7047311249,293.5182691444,23.1807164018,0.7909148038,4.27381273,9.6393751683,14480.500942634,69.947930694,4.056647814,64.6848909238,6.66711554,110.0278301463,31.9947930694,1.0076308466,0.8977466559,4.1949905737,1.7558129096,6.1323278571,6.917856181,8.7568902056,1.5400843882,14.4478858066,1.0,19.0217254691,1.3817218781,1.4542598079,3.61477691,1191.6778884999,3.8660561989
2019-05-24,1.3455796907,7.8489317958,123.6256369,52.2061321176,6.6754268347,291.3649772057,23.0893000805,0.7894699204,4.2566371681,9.5734334495,14392.5002234737,69.5450075981,4.0446053455,64.4812729061,6.6378832574,109.6004290695,31.8548315008,1.0025029052,0.8938946992,4.1885223921,1.7482792527,6.077411281,6.9014034147,8.7206579065,1.5293644409,14.4412264235,1.0,19.0450522928,1.3768660052,1.4485563601,3.6051667114,1187.3513900063,3.8414230804
2019-05-25,1.3455796907,7.8489317958,123.6256369,52.2061321176,6.6754268347,291.3649772057,23.0893000805,0.7894699204,4.2566371681,9.5734334495,14392.5002234737,69.5450075981,4.0446053455,64.4812729061,6.6378832574,109.6004290695,31.8548315008,1.0025029052,0.8938946992,4.1885223921,1.7482792527,6.077411281,6.9014034147,8.7206579065,1.5293644409,14.4412264235,1.0,19.0450522928,1.3768660052,1.4485563601,3.6051667114,1187.3513900063,3.8414230804
2019-05-26,1.3455796907,7.8489317958,123.6256369,52.2061321176,6.6754268347,291.3649772057,23.0893000805,0.7894699204,4.2566371681,9.5734334495,14392.5002234737,69.5450075981,4.0446053455,64.4812729061,6.6378832574,109.6004290695,31.8548315008,1.0025029052,0.8938946992,4.1885223921,1.7482792527,6.077411281,6.9014034147,8.7206579065,1.5293644409,14.4412264235,1.0,19.0450522928,1.3768660052,1.4485563601,3.6051667114,1187.3513900063,3.8414230804
2019-05-27,1.3449723165,7.8495267012,123.8614038221,52.2111091266,6.6697624576,290.900160743,23.0701911056,0.7878639043,4.2511162708,9.568494374,14379.9964279336,69.5289337382,4.0100910877,64.4624040007,6.6288622968,109.448115735,31.8297910341,1.005268798,0.8930166101,4.1864618682,1.7465618861,6.0430434006,6.8989105197,8.7089658868,1.5276835149,14.4568672977,1.0,19.0472405787,1.3746204679,1.4438292552,3.6083229148,1184.8990891231,3.8341668155
2019-05-28,1.3465868477,7.8483738385,123.9278055754,52.2596497498,6.6734274482,291.815582559,23.0906004289,0.789608649,4.2550929235,9.5483380986,14375.0,69.6055218013,4.0479807005,64.5899749821,6.6346497498,109.4085060758,31.8102215868,1.0055396712,0.8934953538,4.1885275197,1.747498213,6.0337741244,6.9107398142,8.6816476054,1.5268048606,14.6081129378,1.0,19.1026626162,1.3777698356,1.4440671909,3.6137419585,1188.2505360972,3.8376518942
2019-05-29,1.3503944066,7.8495876658,124.1484403012,52.3305844389,6.6947830764,292.640731445,23.1812477591,0.7908300466,4.2671208318,9.5968985299,14417.0043026174,69.8211724632,4.0285048404,65.2595912513,6.6551631409,109.277518824,31.8402653281,1.0054679096,0.8963786303,4.1939763356,1.7531373252,6.0182861241,6.9093761205,8.7603083542,1.533345285,14.8149874507,1.0,19.2276801721,1.3815883829,1.4446038006,3.6153639297,1195.1416278236,3.8542488347
2019-05-30,1.3498293515,7.8485719418,124.3937488773,52.1501706485,6.7080114963,291.6651697503,23.2090892761,0.7919705407,4.2709717981,9.5493982396,14400.0,69.8863840489,3.9812286689,64.9662295671,6.6660679001,109.6640919705,31.8196515179,1.0084426082,0.8981498114,4.190317945,1.7566014011,5.8909646129,6.9070414945,8.7693551284,1.5353871026,14.6418178552,1.0,19.1388539608,1.3796479253,1.4458415664,3.6253817137,1190.9197054069,3.8518950961
2019-05-31,1.3554838131,7.8429737243,124.0247511434,52.2150479778,6.6971572056,290.861806116,23.1512868801,0.7953815801,4.2534301856,9.5408483544,14332.4993274146,69.7166173437,3.9872657161,65.3800556004,6.652766568,108.7525782441,31.6402116402,1.0056497175,0.8967805578,4.1921800735,1.7539234149,5.8532867007,6.9092458076,8.7808268317,1.5365438077,14.6923145906,1.0,19.6324993274,1.3790691418,1.4470451081,3.6324096494,1191.202582728,3.8420769438
2019-06-01,1.3554838131,7.8429737243,124.0247511434,52.2150479778,6.6971572056,290.861806116,23.1512868801,0.7953815801,4.2534301856,9.5408483544,14332.4993274146,69.7166173437,3.9872657161,65.3800556004,6.652766568,108.7525782441,31.6402116402,1.0056497175,0.8967805578,4.1921800735,1.7539234149,5.8532867007,6.9092458076,8.7808268317,1.5365438077,14.6923145906,1.0,19.6324993274,1.3790691418,1.4470451081,3.6324096494,1191.202582728,3.8420769438
2019-06-02,1.3554838131,7.8429737243,124.0247511434,52.2150479778,6.6971572056,290.861806116,23.1512868801,0.7953815801,4.2534301856,9.5408483544,14332.4993274146,69.7166173437,3.9872657161,65.3800556004,6.652766568,108.7525782441,31.6402116402,1.0056497175,0.8967805578,4.1921800735,1.7539234149,5.8532867007,6.9092458076,8.7808268317,1.5365438077,14.6923145906,1.0,19.6324993274,1.3790691418,1.4470451081,3.6324096494,1191.202582728,3.8420769438
2019-06-03,1.3498435405,7.8359409924,123.8265534198,51.8658918194,6.6767992848,289.4322753688,23.0952168082,0.7922932499,4.2357621815,9.4930710773,14237.9973178364,69.2641931158,3.9201609298,65.3835493965,6.6320965579,108.3325882879,31.4152883326,0.9979436746,0.8940545373,4.1789897184,1.7485918641,5.8842199374,6.9068395172,8.7418864551,1.5234689316,14.5650424676,1.0,19.7702279839,1.3704067948,1.4373714797,3.6295932052,1183.2364774251,3.8295037997
2019-06-04,1.3439167556,7.8391141942,123.8882959801,51.7671647101,6.6416755603,286.3749555318,22.8957666311,0.7892031306,4.2114016364,9.4503735326,14222.9989327641,69.2582710779,3.8810032017,65.2250088936,6.5999644255,108.1643543223,31.2949128424,0.9941302028,0.8893632159,4.1698683742,1.7394165777,5.8070971185,6.9091070793,8.7033084312,1.517431519,14.6559053718,1.0,19.7085556741,1.3692636073,1.4332977588,3.6144610459,1183.6535040911,3.8066524369
2019-06-05,1.3387225726,7.8401883273,123.9228924225,51.7722306121,6.6342720085,285.6089544284,22.7920405081,0.7873412099,4.1967664564,9.4390157235,14204.5038642622,69.332415386,3.857777383,65.1412454473,6.5874566936,108.3414764147,31.3600426401,0.9916496402,0.8883361464,4.1495069734,1.7374078351,5.7159101004,6.9071688727,8.6824198277,1.5051079328,14.7366083326,1.0,19.6221018033,1.3648396553,1.4314648663,3.6070000888,1176.450208759,3.8001243671
2019-06-06,1.3399609444,7.8406710456,123.6463696077,51.7033552281,6.6294159418,285.1943902006,22.7791585301,0.7860642642,4.1914610332,9.4243742233,14193.9996449494,69.2508432452,3.8752884786,65.2142730339,6.5875199716,108.1306586189,31.3199005858,0.9918338363,0.8876264868,4.1604828688,1.7360198828,5.7708148411,6.912835079,8.7061068702,1.5074560625,14.8697851944,1.0,19.7733889579,1.3636605716,1.4319190485,3.5987040653,1179.5668382745,3.7979762116
2019-06-07,1.3360241284,7.8413909341,123.5695910583,51.9870487004,6.6246784352,285.2213252905,22.7463851681,0.7866140335,4.1884147964,9.4528519471,14247.9996451699,69.486383394,3.8782045596,65.0149915728,6.5799698394,108.4626984831,31.3501286259,0.9927259824,0.8870753127,4.1588751885,1.7349418966,5.8424554245,6.9096957332,8.6900558857,1.5094473521,15.0519826133,1.0,19.7378692451,1.3667169343,1.4346669032,3.6002838641,1185.327774328,3.7890534906
2019-06-08,1.3360241284,7.8413909341,123.5695910583,51.9870487004,6.6246784352,285.2213252905,22.7463851681,0.7866140335,4.1884147964,9.4528519471,14247.9996451699,69.486383394,3.8782045596,65.0149915728,6.5799698394,108.4626984831,31.3501286259,0.9927259824,0.8870753127,4.1588751885,1.7349418966,5.8424554245,6.9096957332,8.6900558857,1.5094473521,15.0519826133,1.0,19.7378692451,1.3667169343,1.4346669032,3.6002838641,1185.327774328,3.7890534906
2019-06-09,1.3360241284,7.8413909341,123.5695910583,51.9870487004,6.6246784352,285.2213252905,22.7463851681,0.7866140335,4.1884147964,9.4528519471,14247.9996451699,69.486383394,3.8782045596,65.0149915728,6.5799698394,108.4626984831,31.3501286259,0.9927259824,0.8870753127,4.1588751885,1.7349418966,5.8424554245,6.9096957332,8.6900558857,1.5094473521,15.0519826133,1.0,19.7378692451,1.3667169343,1.4346669032,3.6002838641,1185.327774328,3.7890534906
2019-06-10,1.3276701177,7.8430227414,123.9713299708,52.0918502787,6.6084417308,283.346606495,22.6758693921,0.7897354216,4.1762675869,9.4199628351,14244.9960180515,69.5907441819,3.8825767631,64.7193168746,6.5625165915,108.6452526325,31.3450137156,0.9910627378,0.8848774445,4.1635253517,1.7306433059,5.7969206265,6.9343420936,8.6548093089,1.5119016016,14.865321653,1.0,19.2480311477,1.3674011149,1.4365985311,3.5848155031,1185.4880099106,3.7730289355
